method,alpha,beta,value
legacy-heuristic,0.6099999999999998,0.22999999999999995,12855.61857413661
legacy-heuristic,0.6099999999999998,0.23999999999999994,12863.758842890018
legacy-heuristic,0.6099999999999998,0.24999999999999992,12871.439994106557
legacy-heuristic,0.6099999999999998,0.2599999999999999,12878.681390421232
legacy-heuristic,0.6099999999999998,0.2699999999999999,12885.505230442106
legacy-heuristic,0.6099999999999998,0.2799999999999999,12891.93599642748
legacy-heuristic,0.6099999999999998,0.2899999999999999,12897.999945018075
legacy-heuristic,0.6099999999999998,0.29999999999999993,12903.724643734415
legacy-heuristic,0.6099999999999998,0.30999999999999994,12909.138553454519
legacy-heuristic,0.6099999999999998,0.3199999999999999,12914.270656530072
legacy-heuristic,0.6099999999999998,0.32999999999999985,12919.150128665953
legacy-heuristic,0.6099999999999998,0.33999999999999986,12923.806052438127
legacy-heuristic,0.6099999999999998,0.34999999999999987,12928.267169888513
legacy-heuristic,0.6099999999999998,0.3599999999999999,12932.561671396483
legacy-heuristic,0.6099999999999998,0.3699999999999999,12936.717017975618
legacy-heuristic,0.6099999999999998,0.3799999999999999,12940.759794078436
legacy-heuristic,0.6099999999999998,0.3899999999999999,12944.715588024155
legacy-heuristic,0.6099999999999998,0.3999999999999998,12948.608897412068
legacy-heuristic,0.6099999999999998,0.4099999999999998,12952.4630566047
legacy-heuristic,0.6099999999999998,0.4199999999999998,12956.300184067573
legacy-heuristic,0.6099999999999998,0.4299999999999998,12960.141147080158
legacy-heuristic,0.6099999999999998,0.43999999999999984,12964.00554167481
legacy-heuristic,0.6099999999999998,0.44999999999999984,12967.911685892295
legacy-heuristic,0.6099999999999998,0.45999999999999985,12971.876624451887
legacy-heuristic,0.6099999999999998,0.46999999999999986,12975.916143359873
legacy-heuristic,0.6099999999999998,0.47999999999999976,12980.044792790948
legacy-heuristic,0.6099999999999998,0.48999999999999977,12984.275917109751
legacy-heuristic,0.6099999999999998,0.4999999999999998,12988.621690728194
legacy-heuristic,0.6099999999999998,0.5099999999999998,12993.093158826596
legacy-heuristic,0.6099999999999998,0.5199999999999998,12997.70028190987
legacy-heuristic,0.6099999999999998,0.5299999999999998,13002.451983432604
legacy-heuristic,0.6099999999999998,0.5399999999999998,13007.356199722335
legacy-heuristic,0.6099999999999998,0.5499999999999998,13012.419931444
legacy-heuristic,0.6099999999999998,0.5599999999999997,13017.649296228283
legacy-heuristic,0.6099999999999998,0.5699999999999997,13023.049581612167
legacy-heuristic,0.6099999999999998,0.5799999999999997,13028.625298086252
legacy-heuristic,0.6099999999999998,0.5899999999999997,13034.380231739271
legacy-heuristic,0.6099999999999998,0.5999999999999998,13040.317496047368
legacy-heuristic,0.6099999999999998,0.6099999999999998,13046.439582591676
legacy-heuristic,0.6099999999999998,0.6199999999999998,13052.748410414022
legacy-heuristic,0.6099999999999998,0.6299999999999997,13059.245373623255
legacy-heuristic,0.6099999999999998,0.6399999999999997,13065.931387314535
legacy-heuristic,0.6099999999999998,0.6499999999999997,13072.806931317115
legacy-heuristic,0.6099999999999998,0.6599999999999997,13079.872091906545
legacy-heuristic,0.6099999999999998,0.6699999999999997,13087.126601219203
legacy-heuristic,0.6099999999999998,0.6799999999999997,13094.569874356823
legacy-heuristic,0.6099999999999998,0.6899999999999997,13102.201044110547
legacy-heuristic,0.6099999999999998,0.6999999999999996,13110.018993361484
legacy-heuristic,0.6099999999999998,0.7099999999999996,13118.022385036113
legacy-heuristic,0.6099999999999998,0.7199999999999996,13126.2096897828
legacy-heuristic,0.6099999999999998,0.7299999999999996,13134.579211337907
legacy-heuristic,0.6099999999999998,0.7399999999999997,13143.129109695292
legacy-heuristic,0.6099999999999998,0.7499999999999997,13151.857422137642
legacy-heuristic,0.6099999999999998,0.7599999999999997,13160.76208224484
legacy-heuristic,0.6099999999999998,0.7699999999999997,13169.840937017956
legacy-heuristic,0.6099999999999998,0.7799999999999997,13179.091762171482
legacy-heuristic,0.6099999999999998,0.7899999999999996,13188.512275798614
legacy-heuristic,0.6099999999999998,0.7999999999999996,13198.100150498554
legacy-heuristic,0.6099999999999998,0.8099999999999996,13207.85302410781
legacy-heuristic,0.6099999999999998,0.8199999999999996,13217.768509181915
legacy-heuristic,0.6099999999999998,0.8299999999999996,13227.84420135961
legacy-heuristic,0.6099999999999998,0.8399999999999996,13238.077686729626
legacy-heuristic,0.6099999999999998,0.8499999999999996,13248.466548306036
legacy-heuristic,0.6099999999999998,0.8599999999999995,13259.008371857144
legacy-heuristic,0.6099999999999998,0.8699999999999996,13269.700750967419
legacy-heuristic,0.6099999999999998,0.8799999999999996,13280.541291682166
legacy-heuristic,0.6099999999999998,0.8899999999999996,13291.527616670823
legacy-heuristic,0.6099999999999998,0.8999999999999996,13302.657369062543
legacy-heuristic,0.6099999999999998,0.9099999999999996,13313.928216008797
legacy-heuristic,0.6099999999999998,0.9199999999999996,13325.33785205725
legacy-heuristic,0.6099999999999998,0.9299999999999996,13336.884002354303
legacy-heuristic,0.6099999999999998,0.9399999999999996,13348.564425767596
legacy-heuristic,0.6099999999999998,0.9499999999999995,13360.376917983851
legacy-heuristic,0.6099999999999998,0.9599999999999995,13372.319314482653
legacy-heuristic,0.6099999999999998,0.9699999999999995,13384.389493574601
legacy-heuristic,0.6099999999999998,0.9799999999999995,13396.585379399165
legacy-heuristic,0.6099999999999998,0.9899999999999995,13408.90494495108
legacy-heuristic,0.6199999999999998,0.1,12667.87432580219
legacy-heuristic,0.6199999999999998,0.11,12681.65779203712
legacy-heuristic,0.6199999999999998,0.12,12695.125770658422
legacy-heuristic,0.6199999999999998,0.13,12708.264815287277
legacy-heuristic,0.6199999999999998,0.13999999999999999,12721.05002663272
legacy-heuristic,0.6199999999999998,0.14999999999999997,12733.452199694635
legacy-heuristic,0.6199999999999998,0.15999999999999998,12745.442623345745
legacy-heuristic,0.6199999999999998,0.16999999999999998,12756.996078839526
legacy-heuristic,0.6199999999999998,0.17999999999999997,12768.092535802458
legacy-heuristic,0.6199999999999998,0.18999999999999995,12778.717947520276
legacy-heuristic,0.6199999999999998,0.19999999999999996,12788.864446831829
legacy-heuristic,0.6199999999999998,0.20999999999999996,12798.530160502823
legacy-heuristic,0.6199999999999998,0.21999999999999995,12807.718792788539
legacy-heuristic,0.6199999999999998,0.22999999999999995,12816.439081335006
legacy-heuristic,0.6199999999999998,0.23999999999999994,12824.704193158528
legacy-heuristic,0.6199999999999998,0.24999999999999992,12832.531104868229
legacy-heuristic,0.6199999999999998,0.2599999999999999,12839.939995019844
legacy-heuristic,0.6199999999999998,0.2699999999999999,12846.953665505154
legacy-heuristic,0.6199999999999998,0.2799999999999999,12853.597001972461
legacy-heuristic,0.6199999999999998,0.2899999999999999,12859.896478480377
legacy-heuristic,0.6199999999999998,0.29999999999999993,12865.879708533937
legacy-heuristic,0.6199999999999998,0.30999999999999994,12871.575042792398
legacy-heuristic,0.6199999999999998,0.3199999999999999,12877.01121237882
legacy-heuristic,0.6199999999999998,0.32999999999999985,12882.217015904067
legacy-heuristic,0.6199999999999998,0.33999999999999986,12887.221047777204
legacy-heuristic,0.6199999999999998,0.34999999999999987,12892.051465144727
legacy-heuristic,0.6199999999999998,0.3599999999999999,12896.735790456398
legacy-heuristic,0.6199999999999998,0.3699999999999999,12901.300746766796
legacy-heuristic,0.6199999999999998,0.3799999999999999,12905.772122792361
legacy-heuristic,0.6199999999999998,0.3899999999999999,12910.174664760023
legacy-heuristic,0.6199999999999998,0.3999999999999998,12914.531992386108
legacy-heuristic,0.6199999999999998,0.4099999999999998,12918.86653614783
legacy-heuristic,0.6199999999999998,0.4199999999999998,12923.199493648948
legacy-heuristic,0.6199999999999998,0.4299999999999998,12927.550802415417
legacy-heuristic,0.6199999999999998,0.43999999999999984,12931.939127313692
legacy-heuristic,0.6199999999999998,0.44999999999999984,12936.381860451827
legacy-heuristic,0.6199999999999998,0.45999999999999985,12940.895131917743
legacy-heuristic,0.6199999999999998,0.46999999999999986,12945.4938296403
legacy-heuristic,0.6199999999999998,0.47999999999999976,12950.191627061075
legacy-heuristic,0.6199999999999998,0.48999999999999977,12955.0010172401
legacy-heuristic,0.6199999999999998,0.4999999999999998,12959.933352290656
legacy-heuristic,0.6199999999999998,0.5099999999999998,12964.998887081225
legacy-heuristic,0.6199999999999998,0.5199999999999998,12970.206826332127
legacy-heuristic,0.6199999999999998,0.5299999999999998,12975.56537425584
legacy-heuristic,0.6199999999999998,0.5399999999999998,12981.081785976234
legacy-heuristic,0.6199999999999998,0.5499999999999998,12986.762420222309
legacy-heuristic,0.6199999999999998,0.5599999999999997,12992.612792511876
legacy-heuristic,0.6199999999999998,0.5699999999999997,12998.637628509678
legacy-heuristic,0.6199999999999998,0.5799999999999997,13004.840917012192
legacy-heuristic,0.6199999999999998,0.5899999999999997,13011.22596217679
legacy-heuristic,0.6199999999999998,0.5999999999999998,13017.795434586207
legacy-heuristic,0.6199999999999998,0.6099999999999998,13024.55142117782
legacy-heuristic,0.6199999999999998,0.6199999999999998,13031.495473206121
legacy-heuristic,0.6199999999999998,0.6299999999999997,13038.62865258237
legacy-heuristic,0.6199999999999998,0.6399999999999997,13045.951576089237
legacy-heuristic,0.6199999999999998,0.6499999999999997,13053.464457556289
legacy-heuristic,0.6199999999999998,0.6599999999999997,13061.167147578033
legacy-heuristic,0.6199999999999998,0.6699999999999997,13069.059171173276
legacy-heuristic,0.6199999999999998,0.6799999999999997,13077.139762821762
legacy-heuristic,0.6199999999999998,0.6899999999999997,13085.407899284777
legacy-heuristic,0.6199999999999998,0.6999999999999996,13093.8623300092
legacy-heuristic,0.6199999999999998,0.7099999999999996,13102.5016052028
legacy-heuristic,0.6199999999999998,0.7199999999999996,13111.324101602342
legacy-heuristic,0.6199999999999998,0.7299999999999996,13120.328046175975
legacy-heuristic,0.6199999999999998,0.7399999999999997,13129.511537492317
legacy-heuristic,0.6199999999999998,0.7499999999999997,13138.87256531742
legacy-heuristic,0.6199999999999998,0.7599999999999997,13148.409028146118
legacy-heuristic,0.6199999999999998,0.7699999999999997,13158.11874905899
legacy-heuristic,0.6199999999999998,0.7799999999999997,13167.999489899317
legacy-heuristic,0.6199999999999998,0.7899999999999996,13178.048963936806
legacy-heuristic,0.6199999999999998,0.7999999999999996,13188.264847186863
legacy-heuristic,0.6199999999999998,0.8099999999999996,13198.644788450338
legacy-heuristic,0.6199999999999998,0.8199999999999996,13209.18641823661
legacy-heuristic,0.6199999999999998,0.8299999999999996,13219.887356745865
legacy-heuristic,0.6199999999999998,0.8399999999999996,13230.745220924266
legacy-heuristic,0.6199999999999998,0.8499999999999996,13241.757630835255
legacy-heuristic,0.6199999999999998,0.8599999999999995,13252.922215310713
legacy-heuristic,0.6199999999999998,0.8699999999999996,13264.236617158573
legacy-heuristic,0.6199999999999998,0.8799999999999996,13275.698497814534
legacy-heuristic,0.6199999999999998,0.8899999999999996,13287.30554171103
legacy-heuristic,0.6199999999999998,0.8999999999999996,13299.055460240013
legacy-heuristic,0.6199999999999998,0.9099999999999996,13310.94599565527
legacy-heuristic,0.6199999999999998,0.9199999999999996,13322.974924548718
legacy-heuristic,0.6199999999999998,0.9299999999999996,13335.140061407245
legacy-heuristic,0.6199999999999998,0.9399999999999996,13347.439261881302
legacy-heuristic,0.6199999999999998,0.9499999999999995,13359.87042610688
legacy-heuristic,0.6199999999999998,0.9599999999999995,13372.43150182923
legacy-heuristic,0.6199999999999998,0.9699999999999995,13385.120487596116
legacy-heuristic,0.6199999999999998,0.9799999999999995,13397.935435770733
legacy-heuristic,0.6199999999999998,0.9899999999999995,13410.874455573781
legacy-heuristic,0.6299999999999997,0.1,12629.888493963246
legacy-heuristic,0.6299999999999997,0.11,12643.706708531208
legacy-heuristic,0.6299999999999997,0.12,12657.206417241994
legacy-heuristic,0.6299999999999997,0.13,12670.375423453108
legacy-heuristic,0.6299999999999997,0.13999999999999999,12683.190715296872
legacy-heuristic,0.6299999999999997,0.14999999999999997,12695.625347549181
legacy-heuristic,0.6299999999999997,0.15999999999999998,12707.653040034804
legacy-heuristic,0.6299999999999997,0.16999999999999998,12719.25103012449
legacy-heuristic,0.6299999999999997,0.17999999999999997,12730.401666802998
legacy-heuristic,0.6299999999999997,0.18999999999999995,12741.093137476066
legacy-heuristic,0.6299999999999997,0.19999999999999996,12751.31962004555
legacy-heuristic,0.6299999999999997,0.20999999999999996,12761.081071098564
legacy-heuristic,0.6299999999999997,0.21999999999999995,12770.382796111087
legacy-heuristic,0.6299999999999997,0.22999999999999995,12779.234900681784
legacy-heuristic,0.6299999999999997,0.23999999999999994,12787.651688409502
legacy-heuristic,0.6299999999999997,0.24999999999999992,12795.65104726129
legacy-heuristic,0.6299999999999997,0.2599999999999999,12803.253851379548
legacy-heuristic,0.6299999999999997,0.2699999999999999,12810.483394191235
legacy-heuristic,0.6299999999999997,0.2799999999999999,12817.364862144175
legacy-heuristic,0.6299999999999997,0.2899999999999999,12823.924853528919
legacy-heuristic,0.6299999999999997,0.29999999999999993,12830.190944537911
legacy-heuristic,0.6299999999999997,0.30999999999999994,12836.19130216199
legacy-heuristic,0.6299999999999997,0.3199999999999999,12841.95434269619
legacy-heuristic,0.6299999999999997,0.32999999999999985,12847.508433733163
legacy-heuristic,0.6299999999999997,0.33999999999999986,12852.881637051303
legacy-heuristic,0.6299999999999997,0.34999999999999987,12858.101489530149
legacy-heuristic,0.6299999999999997,0.3599999999999999,12863.194819052014
legacy-heuristic,0.6299999999999997,0.3699999999999999,12868.187592400829
legacy-heuristic,0.6299999999999997,0.3799999999999999,12873.104792041935
legacy-heuristic,0.6299999999999997,0.3899999999999999,12877.970318974776
legacy-heuristic,0.6299999999999997,0.3999999999999998,12882.806918752369
legacy-heuristic,0.6299999999999997,0.4099999999999998,12887.636128103692
legacy-heuristic,0.6299999999999997,0.4199999999999998,12892.478239662889
legacy-heuristic,0.6299999999999997,0.4299999999999998,12897.352282524113
legacy-heuristic,0.6299999999999997,0.43999999999999984,12902.276016519105
legacy-heuristic,0.6299999999999997,0.44999999999999984,12907.265938359527
legacy-heuristic,0.6299999999999997,0.45999999999999985,12912.337297796481
legacy-heuristic,0.6299999999999997,0.46999999999999986,12917.504122443477
legacy-heuristic,0.6299999999999997,0.47999999999999976,12922.779249584002
legacy-heuristic,0.6299999999999997,0.48999999999999977,12928.174363956032
legacy-heuristic,0.6299999999999997,0.4999999999999998,12933.700040261278
legacy-heuristic,0.6299999999999997,0.5099999999999998,12939.365789442389
legacy-heuristic,0.6299999999999997,0.5199999999999998,12945.180107809614
legacy-heuristic,0.6299999999999997,0.5299999999999998,12951.150528254884
